teamMemberCount,femaleTeamMembersPercent,teamLeadGender,teamDistribution,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,issueCount,onTimeIssueCount,lateIssueCount,SE Process grade
4,0,0,1,6,11.428572,1.904762,2.192158,11,1.833333,1.598611,16.428572,2.738095,3.036811,15.000001,2.5,10.563301,6.428572,1.071429,1.34371,2,0.816497,3.809524,1.655062,2.047619,0.758923,3.666667,2.45873,1.865079,1.158676,5.476191,4.189935,2.626984,2.049679,5,2.531435,3.738095,3.420792,2.142857,0.764875,1.134921,0.301378,2,0,3.809524,1.25808,1.904762,0.62904,3.666667,1.108614,1.833333,0.554307,5.476191,4.843585,2.738095,2.421793,5,3.898369,2.5,1.949184,2.142857,0.42056,1.071429,0.21028,27,25,0.9259,952,35.2593,30.795133,27,0,25,0,0.9259,0,952,0,9,4.320494,8.3333,0,0,0,F
7,0.1429,0,0,11,58.714287,5.337662,4.639037,51.285715,4.662338,4.095956,18,1.636364,1.266217,66.285716,6.025974,5.631963,22,2,2.414659,5.5,0.5,29.357143,11.642857,5.576191,2.623809,25.642857,11.357143,4.890476,2.509524,9,1,1.666667,0.333333,33.142858,2.857142,6.12381,1.07619,11,1,2.033333,0.366667,1.8333,0.372678,9.785714,7.006193,5.083333,3.320319,8.547619,5.317419,4.464286,2.461178,3,1.730086,1.5,0.865043,11.047619,7.161721,5.809524,3.324734,3.666667,3.318334,1.857143,1.635595,84,76,0.9048,4530,53.9286,33.500457,84,0,76,0,0.9048,0,4530,0,14,10.551461,12.6667,0,0,0,A
5,0.2,0,0,6,12.428572,2.071429,1.290994,10.285715,1.714286,1.118034,6.571429,1.095238,1.169639,9.857143,1.642857,2.061553,3.714286,0.619048,0.897527,3,1,6.214286,1.214286,2.178571,0.321429,5.142857,1.142857,1.785714,0.214286,3.285714,0.714286,1.321429,0.678571,4.928572,1.928572,1.607143,0.107143,1.857143,0.142857,0.714286,0.285714,1.2,0.4,2.485714,1.78337,1.9,0.776702,2.057143,1.270063,1.628571,0.661476,1.314286,1.731815,0.842857,0.826105,1.971429,1.16549,1.757143,1.211846,0.742857,0.758086,0.685714,0.779325,2,1,0.5,78,39,0,2,0,1,0,0.5,0,78,0,2,0,1,0,0,0,A
5,0.2,1,0,9,6.642857,0.738095,0.527046,5.857143,0.650794,0.657342,11.571429,1.285714,1.154701,13.642857,1.515873,0.842542,5.857143,0.650794,0.566558,4.5,0.5,3.321429,0.178571,0.751786,0.123214,2.928571,0.071429,0.660714,0.089286,5.785714,1.214286,1.332143,0.417857,6.821429,0.321429,1.526786,0.098214,2.928571,0.071429,0.660714,0.089286,1.8,0.4,1.328571,0.713714,0.664286,0.356857,1.171429,0.808879,0.585714,0.40444,2.314286,1.942857,1.214286,0.92582,2.728571,0.438923,1.592857,0.394865,1.171429,0.77407,0.585714,0.387035,4,2,0.5,55,13.75,8.227241,4,0,2,0,0.5,0,55,0,4,0,2,0,0,0,F
5,0.6,1,0,9,14.142858,1.571429,2.748737,16.714286,1.857143,2.666667,11.714286,1.301587,1.314684,28.142858,3.126984,3.392075,8,0.888889,0.628539,4.5,0.5,7.071429,2.071429,1.539286,0.289286,8.357143,1.357143,1.846429,0.096429,5.857143,0.142857,1.321429,0.178571,14.071429,0.928571,3.189286,0.560714,4,0,0.9,0.1,1.8,0.4,2.828572,1.552878,1.985714,1.886255,3.342857,1.38092,2.242857,1.771429,2.342857,1.980723,1.285714,0.94653,5.628572,2.947984,3.5,2.212672,1.6,0.978962,0.857143,0.440315,41,40,0.9756,1729,42.1707,36.558608,41,0,40,0,0.9756,0,1729,0,13.6667,10.143416,13.3333,0,0,0,A
5,0.2,1,0,10,11.285714,1.128571,0.781025,11.285714,1.128571,0.781025,9.071429,0.907143,1.113553,7.071429,0.707143,0.916515,6.142857,0.614286,0.640312,5,0,5.642857,3.357143,1.128571,0.671429,5.642857,3.357143,1.128571,0.671429,4.535714,1.964286,0.907143,0.392857,3.535714,0.964286,0.707143,0.192857,3.071429,1.928571,0.614286,0.385714,2,0,2.257143,0.545108,1.128571,0.272554,2.257143,0.545108,1.128571,0.272554,1.814286,1.603313,0.907143,0.801656,1.414286,1.440238,0.707143,0.720119,1.228571,0.691641,0.614286,0.345821,9,8,0.8889,363,40.3333,13.80821,9,0,8,0,0.8889,0,363,0,4.5,0.5,4,0,0,0,A
5,0,0,0,9,30.428572,3.380952,1.825742,25.714286,2.857143,1.20185,9.714286,1.079365,0.566558,47.285715,5.253968,5.927546,14,1.555556,1.133115,4.5,0.5,15.214286,0.214286,3.417857,0.332143,12.857143,1.142857,2.921429,0.578571,4.857143,1.142857,1.121429,0.378571,23.642858,2.642858,5.253572,0.003572,7,1,1.55,0.05,1.8,0.4,6.085714,2.325721,3.442857,1.076085,5.142857,1.751967,2.885714,0.730669,1.942857,1.086466,1,0.501019,9.457143,5.281002,5.871429,3.801289,2.8,1.024596,1.628571,0.594876,24,21,0.875,742,30.9167,15.201197,24,0,21,0,0.875,0,742,0,4.8,3.059412,4.2,0,0,0,F
4,0.25,1,0,1,1.714286,1.714286,0,1.714286,1.714286,0,0,0,0,2.285714,2.285714,0,1.142857,1.142857,0,1,0,1.714286,0,1.714286,0,1.714286,0,1.714286,0,0,0,0,0,2.285714,0,2.285714,0,1.142857,0,1.142857,0,1,0,1.714286,0,1.714286,0,1.714286,0,1.714286,0,0,0,0,0,2.285714,0,2.285714,0,1.142857,0,1.142857,0,26,20,0.7692,1309,50.3462,43.165997,26,0,20,0,0.7692,0,1309,0,8.6667,6.599663,6.6667,0,0,0,F
5,0.6,1,0,7,11.857143,1.693878,0.534522,9.285714,1.326531,0.728431,7.285714,1.040816,0.699854,23.157143,3.308163,5.236645,4.028571,0.57551,0.42714,3.5,0.5,5.928571,3.071429,1.60119,0.64881,4.642857,2.357143,1.255952,0.494048,3.642857,1.357143,1.005952,0.244048,11.578572,7.521428,3.063691,1.711309,2.014286,1.385714,0.529762,0.320238,1.75,0.433013,2.964286,0.234194,1.857143,0.670059,2.321429,0.751699,1.535714,0.904213,1.821429,1.192558,0.910714,0.596279,5.789286,6.224174,4.769643,6.123892,1.007143,0.394024,0.628571,0.291197,21,19,0.9048,780,37.1429,21.385989,21,0,19,0,0.9048,0,780,0,10.5,1.5,9.5,0,0,0,A
3,0,0,1,13,27.2,2.092308,0.94581,25.5,1.961538,1.027722,20.9,1.607692,0.992636,17.4,1.338462,1.837029,2.9,0.223077,0.346197,3.25,0.433013,6.8,2.728553,2.04375,0.629853,6.375,2.678036,1.90625,0.582123,5.225,1.323584,1.627083,0.461556,4.35,3.516746,1.3875,1.200889,0.725,0.495606,0.2125,0.129301,4.3333,0.471405,9.066667,3.282614,2.038333,0.498771,8.5,3.741657,1.9,0.643234,6.966667,2.206556,1.676667,0.642201,5.8,2.209072,1.31,0.402741,0.966667,0.817856,0.226667,0.206774,55,47,0.8545,3540,64.3636,57.860133,13.75,15.368393,12,12.389512,0.95625,0.075777,885,595.585007,11,5.966574,9.4,1,1,0,F
3,0,0,1,16,94,5.875,2.712817,53,3.3125,1.927393,71,4.4375,2.7379,62.5,3.90625,5.09969,32,2,1,3.2,1.6,18.8,11.070682,5.466667,2.578544,10.6,5.2,3.266667,1.123487,14.2,7.782031,4.566667,0.81377,12.5,9.176056,3.733333,3.156299,6.4,4.029888,1.866667,0.805536,5.3333,0.471405,31.333333,5.557777,5.944444,1.320587,17.666667,6.128259,3.333333,1.247219,23.666667,4.109609,4.411111,0.442496,20.833333,6.510675,3.833333,0.834,10.666667,2.624669,1.988889,0.427164,90,72,0.8,3405,37.8333,54.039954,12.8571,15.113178,10.8571,12.855555,0.88457143,0.108296,486.4286,616.361874,15,13.784049,12.3333,6,5,1,F
3,0,0,1,13,46.5,3.576923,0.873678,42.5,3.269231,0.846154,40,3.076923,1.806464,13,1,1.091928,14.5,1.115385,0.788227,2.6,1.019804,9.3,4.04475,3.45,0.595352,8.5,3.605551,3.183333,0.409607,8,4.393177,3.066667,1.143095,2.6,2.817801,0.858333,0.929307,2.9,1.280625,1.25,0.67082,4.3333,0.471405,15.5,2.12132,3.591667,0.478859,14.166667,1.178511,3.291667,0.328084,13.333333,5.572751,3.058333,1.28717,4.333333,1.885618,1.033333,0.510446,4.833333,1.433721,1.125,0.36799,216,88,0.4074,6039,27.9583,51.007744,36,31.251667,15.6667,17.489679,0.52225,0.263179,1006.5,1279.169229,36,25.761729,15.3333,5,3,2,F
7,0.1429,0,0,50,133.5,2.67,2.318642,100.5,2.01,1.53522,111.142857,2.222857,2.245351,199.071429,3.981429,5.598937,80.942857,1.618857,1.88091,6.25,2.331845,16.6875,11.642963,2.475812,1.148816,12.5625,8.801411,1.928856,1.116197,13.892857,11.659224,1.932873,0.964909,24.883929,22.008229,4.254911,3.538434,10.117857,6.8004,1.576725,0.880493,7.1429,1.124858,19.071429,8.668414,2.717432,1.218801,14.357143,2.794466,2.059949,0.498328,15.877551,10.887023,2.186905,1.316297,28.438776,18.840068,3.759803,2.174138,11.563265,6.749762,1.652891,0.929737,220,147,0.6682,11756,53.4364,87.71312,36.6667,36.713606,24.8333,23.362482,0.70556667,0.139928,1959.3333,1591.754867,31.4286,29.582124,21.7143,2,1,1,A
7,0.1429,0,0,56,124,2.214286,1.724301,90.571429,1.617347,1.635075,114.928571,2.052296,1.972527,125.571429,2.242347,3.833551,92.857143,1.658163,1.670192,7,2.397916,15.5,5.937171,2.351795,0.987225,11.321429,5.221008,1.819643,1.185,14.366071,5.584627,2.163312,0.609364,15.696429,13.625164,2.372096,1.891979,11.607143,3.422614,1.782026,0.503935,8,0.755929,17.714286,5.750776,2.18582,0.587095,12.938776,3.413323,1.61921,0.409827,16.418367,14.413734,1.95722,1.538019,17.938776,14.481688,2.144477,1.553264,13.265306,9.891887,1.587362,1.042186,125,92,0.736,4106,32.848,27.292213,25,19.667232,19.2,18.540766,0.60336,0.258597,821.2,839.569271,25,20.425474,18.6,3,3,0,F
7,0.1429,0,0,55,123.785714,2.250649,1.52082,100.285714,1.823377,1.391533,119.928571,2.180519,4.010049,86.857143,1.579221,2.216393,68.142857,1.238961,1.339792,6.875,1.363589,15.473214,6.010083,2.259524,0.887959,12.535714,5.378529,1.864683,0.887058,14.991071,14.191315,1.991468,1.49062,10.857143,6.644009,1.730556,1.069289,8.517857,3.142806,1.251587,0.445575,7.8571,1.551826,17.683673,5.672533,2.272166,0.672043,14.326531,3.377998,1.816015,0.208446,17.132653,10.479358,2.076077,1.038796,12.408163,6.143772,1.647959,0.811136,9.734694,4.506832,1.350057,0.735093,146,86,0.589,7043,48.2397,45.523786,29.2,16.326665,17.8,14.161921,0.5968,0.296919,1408.6,1625.084195,24.3333,22.720524,14.8333,1,0,1,A
6,0.1667,0,0,46,111.928571,2.43323,1.504444,108.5,2.358696,1.513214,62.428571,1.357143,1.199795,69.785714,1.517081,4.161795,23.785714,0.517081,0.753458,5.75,1.561249,13.991071,7.305247,2.410169,1.348998,13.5625,7.238946,2.34122,1.362857,7.803571,4.750235,1.2875,0.67021,8.723214,7.827985,1.721825,1.62918,2.973214,2.005712,0.508135,0.285724,7.6667,1.247219,18.654762,4.932955,2.388724,0.282435,18.083333,4.764597,2.315972,0.289058,10.404762,2.509054,1.359788,0.27115,11.630952,7.007335,1.566138,1.021149,3.964286,3.526322,0.540344,0.496663,102,73,0.7157,9814,96.2157,163.366821,12.75,12.64664,9.5,11.034038,0.6238875,0.243229,1226.75,1509.442757,17,10.519823,12.5,1,1,0,A
6,0.1667,0,0,46,184.428572,4.009317,3.904883,148.714286,3.232919,2.160502,125.142857,2.720497,3.368373,123.428572,2.68323,3.398265,74.5,1.619565,1.603583,5.75,2.106537,23.053571,9.690869,4.152296,1.695725,18.589286,6.350091,3.343707,0.94719,15.642857,9.808888,2.858503,1.798044,15.428571,9.550617,3.154082,2.380931,9.3125,4.801936,1.595238,0.698383,7.6667,0.471405,30.738095,18.308657,3.98682,2.256272,24.785714,9.688604,3.22534,1.182759,20.857143,14.59918,2.678146,1.790657,20.571429,6.473389,2.72534,0.952205,12.416667,6.542173,1.641794,0.907807,124,103,0.8306,5780,46.6129,43.043434,15.5,8.231039,13.5,7.158911,0.8854375,0.11107,722.5,360.674368,24.8,10.833282,20.8,2,1,1,A
6,0.1667,0,0,47,85.892857,1.827508,1.100897,67.071429,1.427052,0.916747,61.214286,1.302432,0.970945,96,2.042553,2.827307,45.928571,0.977204,0.771698,5.875,1.83286,10.736607,5.636212,1.787351,0.542759,8.383929,4.630607,1.403224,0.511589,7.651786,4.287713,1.236409,0.399036,12,9,2.187847,1.695911,5.741071,2.53293,0.972817,0.277037,7.8333,1.067187,14.315476,6.866698,1.773715,0.809849,11.178571,5.058123,1.375945,0.549971,10.202381,3.685884,1.269416,0.384348,16,5.562875,1.982993,0.507155,7.654762,4.963886,0.941161,0.620758,10,5,0.5,220,22,14.442991,2,0.632456,1.4,0.489898,0.73334,0.226076,44,35.349682,10,0,5,1,1,0,A
3,0.3333,1,1,20,75.571429,3.778571,1.829617,53.142857,2.657143,1.208305,41.285714,2.064286,1.061838,79.142857,3.957143,5.235456,43.714286,2.185714,1.873499,2.5,1.118034,9.446429,4.71344,3.852381,1.236017,6.642857,3.683942,2.642262,1.000001,5.160714,3.094133,2.06369,0.851016,9.892857,10.194974,4.008929,3.679167,5.464286,3.874136,2.144643,1.088824,6.6667,3.299832,25.190476,11.838099,4.354497,1.417733,17.714286,7.217703,3.005291,0.745225,13.761905,5.662063,2.436508,0.824048,26.380952,21.013223,3.190476,2.044766,14.571429,6.872998,2.915344,1.620828,104,62,0.5962,3158,30.3654,32.134949,17.3333,10.546195,10.8333,6.175669,0.68338333,0.188816,526.3333,394.793054,20.8,14.190137,13,4,3,1,A
4,0,0,1,19,54.071429,2.845865,2.167182,25.285714,1.330827,0.877544,23.178571,1.219925,1.290145,15.985714,0.841353,1.930108,12.857143,0.676692,0.951016,2.7143,1.385051,7.72449,4.723619,3.05068,1.763671,3.612245,3.258283,1.243197,0.637095,3.311224,2.322152,1.427891,1.168496,2.283673,3.238538,1.012721,1.453461,1.836735,1.913095,0.622449,0.503217,6.3333,0.471405,18.02381,2.845412,2.872449,0.568477,8.428571,0.606092,1.331066,0.003207,7.72619,2.164638,1.250567,0.413081,5.328571,2.627096,0.856463,0.455931,4.285714,1.975186,0.6678,0.297226,104,84,0.8077,7256,69.7692,127.001456,14.8571,16.06619,12.4286,12.303973,0.91937143,0.086892,1036.5714,1577.826431,17.3333,11.855613,14.3333,4,1,3,F
4,0.25,0,1,19,42,2.210526,1.728949,27.928571,1.469925,1.187423,60.107143,3.163534,2.665635,30.571429,1.609023,2.396905,17.785714,0.93609,1.322614,2.375,1.494783,5.25,3.199121,2.5,1.569706,3.491071,1.666536,1.766369,1.274615,7.513393,6.859327,2.944196,2.139765,3.821429,2.592916,1.910714,1.181559,2.223214,1.243061,1.19494,0.731003,6.3333,2.054805,14,7.074013,2.131944,0.460956,9.309524,3.817403,1.433862,0.12571,20.035714,9.37081,3.175595,1.413451,10.190476,0.859784,1.825397,0.670717,5.928571,7.128796,0.727513,0.748983,349,110,0.3152,5735,16.4327,13.436859,58.1667,55.471965,19.6667,10.48279,0.45916667,0.162422,955.8333,911.7643,87.25,79.797791,27.5,2,2,0,F
4,0,0,1,21,87.428571,4.163265,1.965692,62.428571,2.972789,1.650946,82,3.904762,2.543053,84,4,4.696214,27.142857,1.292517,1.049781,2.625,0.484123,10.928571,5.25425,4.247024,1.821543,7.803571,4.055695,3.017857,1.457823,10.25,5.402546,3.979167,1.963977,10.5,6.910137,4.1875,2.602666,3.392857,1.198958,1.318452,0.451587,7,0.816497,29.142857,3.559026,4.175454,0.328714,20.809524,2.650461,2.969955,0.056411,27.333333,2.204921,3.993764,0.763761,28,11.795883,4.186791,1.915619,9.047619,3.21208,1.336451,0.516733,73,45,0.6164,3802,52.0822,69.8989,9.125,6.029874,6,5,0.7302875,0.343778,475.25,381.274753,14.6,9.3723,9,4,2,2,F
5,0.1429,0,0,44,93.714286,2.12987,1.075651,93.428572,2.123377,1.008999,95.642857,2.173701,2.401225,43.214286,0.982143,1.661541,46.071429,1.047078,0.777641,6.2857,2.490799,13.387755,8.767058,2.204249,1.002136,13.346939,8.370731,2.118023,0.811263,13.663265,10.94731,1.961079,1.15519,6.173469,3.927524,1.152858,0.833003,6.581633,3.598353,1.057085,0.29338,7.3333,0.745356,15.619048,2.37714,2.150085,0.364544,15.571429,1.831322,2.141156,0.296781,15.940476,7.352219,2.208546,1.074187,7.202381,3.959063,0.964427,0.485326,7.678571,3.085171,1.056831,0.428577,168,154,0.9167,12771,76.0179,65.267168,28,27.037012,25.8333,28.221839,0.79761667,0.314589,2128.5,2281.857047,33.6,21.914379,30.8,1,1,0,A
5,0.2,0,0,33,67.714286,2.051948,1.091751,49.857143,1.510823,0.862439,50.642857,1.534632,0.960898,34.285714,1.038961,1.175976,17.357143,0.525974,0.621027,4.7143,0.880631,9.673469,4.578893,2.064626,0.819167,7.122449,3.381849,1.529932,0.664189,7.234694,3.673384,1.541497,0.623757,4.897959,1.708689,1.080612,0.464242,2.479592,0.921649,0.545408,0.200443,6.6,1.959592,13.542857,6.751205,1.961905,0.605092,9.971429,3.458677,1.49881,0.188434,10.128571,5.378035,1.404762,0.514927,6.857143,1.373213,1.133333,0.344881,3.471429,3.861268,0.442262,0.477586,47,25,0.5319,8351,177.6809,331.148235,11.75,11.497282,6.5,4.821825,0.6629,0.215753,2087.75,1437.144108,11.75,7.048936,6.5,2,2,0,A
5,0.2,1,0,29,37.642857,1.29803,0.795723,44.071429,1.519704,1.047334,63.035714,2.173645,1.274113,24.142857,0.832512,1.739928,23.428571,0.807882,0.583156,4.1429,1.456863,5.377551,2.177848,1.39932,0.436906,6.295918,3.51308,1.573469,0.598074,9.005102,4.677361,2.386735,1.038953,3.44898,1.69793,0.994558,0.559556,3.346939,1.494123,0.840816,0.242849,5.8,0.979796,7.528571,2.906572,1.255782,0.345473,8.814286,3.955776,1.512925,0.595262,12.607143,6.059989,2.053231,0.780035,4.828571,4.09619,0.881973,0.759491,4.685714,1.923857,0.82381,0.329433,80,74,0.925,3353,41.9125,48.200413,11.4286,13.47863,11,12.795088,0.98237143,0.029033,479,645.164209,20,23.790755,18.75,6,5,1,F
5,0.6,1,0,38,90,2.368421,1.707893,77.928572,2.050752,1.489867,88.714286,2.334586,1.928069,39.857143,1.048872,1.458569,39.428571,1.037594,1.190335,4.75,2.331845,11.25,8.926786,2.0375,1.160153,9.741071,7.720891,1.802679,1.066058,11.089286,9.020933,1.965575,1.111399,4.982143,2.179961,1.211607,0.704303,4.928571,4.798623,0.963095,0.607607,7.6,0.8,18,5.704277,2.411281,0.868652,15.585714,4.306237,2.081689,0.651173,17.742857,8.505652,2.410488,1.295444,7.971429,4.850752,1.039456,0.659624,7.885714,5.569157,1.027834,0.7651,92,81,0.8804,3510,38.1522,27.388086,11.5,11.346806,10.125,8.781194,0.9573875,0.083842,438.75,417.52717,18.4,11.637869,16.2,2,2,0,A
5,0.2,1,0,34,52.857143,1.554622,0.644379,45.285714,1.331933,0.653047,36.928571,1.086134,0.931592,16.071429,0.472689,1.324183,19.714286,0.579832,0.546497,5.6667,1.105542,8.809524,3.617481,1.524405,0.474218,7.547619,3.521959,1.291468,0.465482,6.154762,3.452155,1.064286,0.553083,2.678571,0.953645,0.469048,0.141522,3.285714,1.398493,0.575198,0.229562,6.8,0.748331,10.571429,2.678714,1.561224,0.38335,9.057143,2.745832,1.334014,0.364123,7.385714,2.317458,1.121088,0.407594,3.214286,2.796499,0.493537,0.456212,3.942857,2.098785,0.584864,0.347698,166,154,0.9277,10537,63.4759,46.462798,33.2,31.384072,31,31.016125,0.8963,0.142138,2107.4,2398.93498,33.2,26.072207,30.8,2,2,0,A
5,0,0,0,34,130.428572,3.836134,2.138783,121.142857,3.563025,1.742569,86.357143,2.539916,1.874293,45.857143,1.34874,2.505875,51.214286,1.506303,1.807628,4.8571,1.355262,18.632653,6.052784,3.940816,1.139446,17.306122,6.657129,3.643367,1.238007,12.336735,6.721632,2.467347,0.830167,6.55102,4.480719,1.560204,1.112562,7.316327,2.799119,1.615051,0.760358,6.8,1.469694,26.085714,11.251975,3.754592,1.092274,24.228571,8.269368,3.529592,0.723127,17.271429,8.709062,2.436224,0.858228,9.171429,1.569219,1.389541,0.238803,10.242857,9.208869,1.455867,1.283053,187,141,0.754,6763,36.1658,34.243846,23.375,12.164883,18.125,13.023416,0.7292375,0.301496,845.375,644.131962,37.4,35.735696,28.2,5,4,1,F
6,0,0,0,27,67.785714,2.510582,1.06413,61.142857,2.26455,1.133115,46.928571,1.738095,1.323524,42,1.615385,1.881473,14.142857,0.52381,0.60235,3.8571,1.456863,9.683673,5.232197,2.641497,1.042195,8.734694,4.896258,2.387415,0.956674,6.704082,4.05635,1.683673,1.154194,6,2.56348,1.802381,1.03212,2.020408,1.016421,0.586224,0.285852,6.75,0.829156,16.946429,2.018647,2.523172,0.265506,15.285714,1.76993,2.279124,0.260196,11.732143,3.383021,1.741071,0.480809,10.5,5.772472,1.63733,0.999833,3.535714,2.015564,0.527317,0.283177,74,66,0.8919,3376,45.6216,34.09276,14.8,7.547185,13.2,6.337192,0.92246,0.096786,675.2,456.052804,14.8,7.730459,13.2,5,4,1,F
4,0.25,1,0,21,66.142857,3.14966,2.647893,52.142857,2.482993,0.989743,55.857143,2.659864,3.249978,80.357143,3.826531,3.551053,22.714286,1.081633,0.628138,3.5,0.957427,11.02381,6.852388,3.030159,1.488331,8.690476,3.867197,2.432937,0.705328,9.309524,7.0679,2.528175,1.386156,13.392857,8.140742,3.47123,1.71155,3.785714,1.151013,1.145238,0.451315,5.25,1.47902,16.535714,2.186169,3.612415,1.776444,13.035714,4.802609,2.440986,0.678175,13.964286,7.191531,3.019048,1.782492,20.089286,9.994051,4.776786,3.521651,5.678571,1.904278,1.064626,0.068956,118,79,0.6695,6532,55.3559,67.810369,19.6667,19.430789,13.5,13.035209,0.70633333,0.11377,1088.6667,1185.348847,23.6,22.738514,16,5,4,1,F
5,0.6,1,0,35,48.142857,1.37551,0.63181,49.142857,1.404082,0.684225,36.385714,1.039592,0.954234,55.414286,1.583265,2.427741,26.742857,0.764082,0.71807,5.8333,1.462494,8.02381,4.335949,1.32328,0.560197,8.190476,4.674192,1.334392,0.550842,6.064286,3.520917,1.000265,0.480997,9.235714,2.40113,1.627328,0.459339,4.457143,2.994701,0.723651,0.33421,7,0.632456,9.628571,1.988949,1.373469,0.233546,9.828571,2.864847,1.406803,0.395036,7.277143,1.970882,1.065782,0.339584,11.082857,7.183805,1.547551,0.90631,5.348571,2.611726,0.790442,0.452242,159,137,0.8616,5486,34.5031,21.549088,19.875,18.469147,17.625,16.216793,0.9434,0.083547,685.75,668.78598,39.75,36.299966,35,2,2,0,A
6,0.5,1,0,54,182.5,3.37963,1.620997,151.857143,2.812169,1.19477,88.985715,1.647884,2.122255,227.557143,4.214021,4.934175,42.735714,0.791402,1.198097,6,0,20.277778,4.755763,3.37963,0.792627,16.873016,3.898773,2.812169,0.649795,9.887302,4.815981,1.647884,0.802663,25.284127,15.283401,4.214021,2.547233,4.748413,1.552526,0.791402,0.258754,9,0,30.416667,10.345266,3.37963,1.149474,25.309524,2.514809,2.812169,0.279423,14.830952,8.160676,1.647884,0.906742,37.926191,19.914939,4.214021,2.212771,7.122619,8.539056,0.791402,0.948784,264,207,0.7841,16049,60.7917,54.060626,37.7143,43.06047,29.7143,35.979019,0.77472857,0.227699,2292.7143,2225.489783,44,48.490549,34.5,4,4,0,A
5,0.4,0,0,33,69.785715,2.114719,1.237611,59.785715,1.811688,1.273989,33.5,1.015152,1.591991,95,2.878788,5.90843,24.714286,0.748918,1.302854,3.6667,0.816497,7.753968,2.232544,2.189418,0.61829,6.642857,2.20672,1.86164,0.632338,3.722222,3.02867,1.090741,0.855343,10.555556,13.277894,2.762037,3.373931,2.746032,2.126955,0.779101,0.525628,8.25,0.829156,17.446429,3.14098,2.160608,0.588102,14.946429,2.369758,1.826531,0.336128,8.375,3.738716,1.036175,0.474388,23.75,25.222758,3.184524,3.706474,6.178571,5.388361,0.809666,0.798111,75,69,0.92,7197,95.96,84.480915,15,13.401492,13.8,12.496399,0.85834,0.186041,1439.4,1341.840616,15,14.85934,13.8,8,6,2,F
